site,lat,lon,elev,values,date
flagstaff,35.17961521,-111.6049032,6983,39.32,2009-01-05
flagstaff2,35.179225,-111.604506,6983,39.32,2009-01-05
flagstaffchimneysprings,35.257296,-111.678542,2250,49.789997,2009-01-05
forbes,39.232,-121.2972,360,48.879997,2009-01-05
fortpaynealpasture1,34.3824,-85.6428,405,54.809998,2009-01-05
fortpaynealpasture2,34.3824,-85.6447,403,56.48,2009-01-05
gcesapelo,31.4440444,-81.283528,0,48.32,2009-01-05
gilberttract,38.0015,-121.6691,6,22.99,2009-01-05
glees,41.3644,-106.2394,3150,42.04,2009-01-05
glennorganicrice,39.6805,-122.0026,2,45.14,2009-01-05
glennrice,39.5944,-122.0253,36,55.86,2009-01-05
goodnow,43.96018,-74.20994,820,69.35,2009-01-05
goodwater,39.22848,-92.11936,264,53.969997,2009-01-05
goodwaterbau,39.23115,-92.15216,274,59.27,2009-01-05
grandteton,43.915017,-110.578036,2054,40.739998,2009-01-05
grca1pj,36.0241,-112.2211,1978,54.649998,2009-01-05
greenridge1,39.6905,-78.4067,285,64.76,2009-01-05
harvard,42.5378,-72.1715,340,61.0,2009-01-05
harvardbarn,42.53532,-72.1899,350,64.02,2009-01-05
harvardbarn2,42.53532,-72.1899,350,64.02,2009-01-05
harvardems2,42.5378,-72.1715,340,61.0,2009-01-05
harvardfarmnorth,42.520465,-72.182242,355,64.02,2009-01-05
harvardfarmsouth,42.522466,-72.182339,355,64.02,2009-01-05
harvardgarden,42.5291,-72.1863,335,64.02,2009-01-05
harvardhemlock,42.539,-72.18,355,61.0,2009-01-05
harvardhemlock2,42.539407,-72.177976,355,61.0,2009-01-05
harvardlph,42.542,-72.185,380,64.02,2009-01-05
hawbeckereddy,40.6608,-77.848849,310,35.719997,2009-01-05
hobcawclearcutlongleaf,33.3486,-79.232,4,22.369999,2009-01-05
hobcawmaturelongleaf,33.3242,-79.2439,8,51.34,2009-01-05
homesteadsprings,37.2009,-92.9937,452,48.84,2009-01-05
howland1,45.2041,-68.7403,80,83.33,2009-01-05
howland2,45.2128,-68.7418,79,83.33,2009-01-05
hubbardbrook,43.9438,-71.701,253,82.85,2009-01-05
humnokericea,34.585192,-91.751684,61,34.98,2009-01-05
humnokericec,34.588853,-91.7516729,70,34.98,2009-01-05
huyckpreserveny,42.5266,-74.1587,478,55.559998,2009-01-05
hwmo1,20.0212,-155.7331,585,65.68,2009-01-05
hwmo2,19.9766,-155.8298,12,31.429998,2009-01-05
hwmo5,20.1117,-155.8151,635,52.02,2009-01-05
ibp,32.589,-106.847,1325,57.989998,2009-01-05
imcrkfen,68.60583,-149.31101,900,-9999.0,2009-01-05
imcrkridge0,68.60681,-149.2958,951,-9999.0,2009-01-05
imcrkridge1,68.60681,-149.2958,951,-9999.0,2009-01-05
imcrktussock,68.60633,-149.30408,918,-9999.0,2009-01-05
jasperridge,37.402028,-122.22104,197,39.18,2009-01-05
jerbajada,32.57992,-106.633793,1402,50.64,2009-01-05
jergrassland,32.5833,-106.8333,1331,57.989998,2009-01-05
jernort,32.619,-106.788,1328,51.969997,2009-01-05
jernovel,32.6335,-106.8334,1324,45.93,2009-01-05
jernwern,32.6271,-106.7387,1325,67.01,2009-01-05
jersand,32.515,-106.798,1363,55.66,2009-01-05
jershrubland,32.6502,-106.8334,1328,45.93,2009-01-05
junipersavannah,34.4254,-105.8615,1931,54.0,2009-01-05
kamuela,20.015008,-155.661326,850,61.94,2009-01-05
kamuela2,20.014959,-155.661139,830,61.94,2009-01-05
kansas,39.0561,-95.1907,333,50.89,2009-01-05
kelloggcorn,42.437536,-85.3225472,288,49.46,2009-01-05
kempnrs,45.83992,-89.67755,539,58.96,2009-01-05
kendall,31.73652,-109.94185,1529,64.79,2009-01-05
konza,39.0824,-96.5603,443,49.079998,2009-01-05
laupahoehoe,19.9322,-155.2912,1145,52.23,2009-01-05
ldeocam,41.0039,-73.9053,121,32.11,2009-01-05
lostcreek,46.0827,-89.9792,480,76.59,2009-01-05
luckyhills,31.743896,-110.052023,1366,48.89,2009-01-05
macleish,42.4484,-72.6804,251,55.789997,2009-01-05
macordway,44.8106,-93.0272,264,50.75,2009-01-05
mandanh5,46.775423,-100.95109,593,48.86,2009-01-05
mandani2,46.7614,-100.9257,590,48.649998,2009-01-05
manilacotton,35.8872,-90.1371,73,60.51,2009-01-05
marena,36.06434,-97.21271,327,36.59,2009-01-05
mead1,41.1651,-96.4766,361,59.62,2009-01-05
mead2,41.1649,-96.4701,362,59.62,2009-01-05
mead3,41.1797,-96.4397,363,48.289997,2009-01-05
meadpasture,41.1447,-96.4616,356,56.829998,2009-01-05
meadpasturese,41.1447,-96.4616,356,56.829998,2009-01-05
meadpasturesw,41.1447,-96.4616,356,56.829998,2009-01-05
missouriozarks,38.7441,-92.2,219,69.369995,2009-01-05
morganmonroe,39.3231,-86.4131,275,70.659996,2009-01-05
morganmonroe2,39.3231,-86.4131,275,70.659996,2009-01-05
nahuku,19.415187,-155.238383,1202,66.74,2009-01-05
nationalelkrefuge,43.488931,-110.737824,1899,45.899998,2009-01-05
ncssm,36.018446,-78.92075,175,60.26,2009-01-05
NEON.D01.BART.DP1.00033,44.063869,-71.287375,285,88.939995,2009-01-05
NEON.D01.HARV.DP1.00033,42.536911,-72.17265,359,61.0,2009-01-05
NEON.D01.HOPB.DP1.20002,42.471786,-72.329627,203,40.809998,2009-01-05
NEON.D02.BLAN.DP1.00033,39.033698,-78.041788,162,44.789997,2009-01-05
NEON.D02.LEWI.DP1.20002,39.09564,-77.98322,152,31.51,2009-01-05
NEON.D02.POSE.DP1.20002,38.89332,-78.14678,293,60.17,2009-01-05
NEON.D02.SCBI.DP1.00033,38.892925,-78.139494,364,60.17,2009-01-05
NEON.D02.SERC.DP1.00033,38.89008,-76.56001,30,42.719997,2009-01-05
NEON.D03.BARC.DP1.20002,29.676473,-82.009089,35,66.75,2009-01-05
NEON.D03.DSNY.DP1.00033,28.12505,-81.43619,22,64.89,2009-01-05
NEON.D03.FLNT.DP1.20002,31.185424,-84.437403,27,58.859997,2009-01-05
NEON.D03.JERC.DP1.00033,31.194839,-84.468623,58,58.859997,2009-01-05
NEON.D03.OSBS.DP1.00033,29.689282,-81.993431,56,78.45,2009-01-05
NEON.D03.SUGG.DP1.20002,29.687054,-82.016171,28,66.75,2009-01-05
NEON.D04.CUPE.DP1.20002,18.11352,-66.98676,164,59.85,2009-01-05
NEON.D04.GUAN.DP1.00033,17.96955,-66.8687,136,52.87,2009-01-05
NEON.D04.GUIL.DP1.20002,18.1741,-66.79851,564,74.619995,2009-01-05
NEON.D04.LAJA.DP1.00033,18.021261,-67.076889,22,45.2,2009-01-05
NEON.D05.CRAM.DP1.20002,46.21111,-89.47825,518,44.629997,2009-01-05
NEON.D05.LIRO.DP1.20002,45.998269,-89.704767,495,54.86,2009-01-05
NEON.D05.STEI.DP1.00033,45.50894,-89.58637,476,49.899998,2009-01-05
NEON.D05.TREE.DP1.00033,45.49373,-89.58572,474,57.64,2009-01-05
NEON.D05.UNDE.DP1.00033,46.23391,-89.537254,529,55.469997,2009-01-05
NEON.D06.KING.DP1.20002,39.10506,-96.60336,339,60.85,2009-01-05
NEON.D06.KONA.DP1.00033,39.110446,-96.612935,443,60.85,2009-01-05
NEON.D06.KONZ.DP1.00033,39.10077,-96.56309,415,64.5,2009-01-05
NEON.D06.MCDI.DP1.20002,38.94428,-96.44197,376,51.949997,2009-01-05
NEON.D06.UKFS.DP1.00033,39.040431,-95.19215,330,50.89,2009-01-05
NEON.D07.GRSM.DP1.00033,35.68896,-83.50195,589,41.11,2009-01-05
NEON.D07.LECO.DP1.20002,35.69043,-83.50379,578,41.11,2009-01-05
NEON.D07.MLBS.DP1.00033,37.378314,-80.524847,1177,61.62,2009-01-05
NEON.D07.ORNL.DP1.00033,35.964128,-84.282588,351,32.5,2009-01-05
NEON.D07.WALK.DP1.20002,35.95947,-84.28041,274,51.899998,2009-01-05
NEON.D08.BLWA.DP1.20002,32.541529,-87.798151,23,33.51,2009-01-05
NEON.D08.DELA.DP1.00033,32.541727,-87.803877,36,33.51,2009-01-05
NEON.D08.LENO.DP1.00033,31.85388,-88.16122,10,53.239998,2009-01-05
NEON.D08.MAYF.DP1.20002,32.959657,-87.408128,93,48.21,2009-01-05
NEON.D08.TALL.DP1.00033,32.95047,-87.393259,167,65.51,2009-01-05
NEON.D08.TOMB.DP1.20002,31.853431,-88.158872,10,53.239998,2009-01-05
NEON.D09.DCFS.DP1.00033,47.161647,-99.106556,574,42.68,2009-01-05
NEON.D09.NOGP.DP1.00033,46.76972,-100.91535,589,41.39,2009-01-05
NEON.D09.PRLA.DP1.20002,47.15909,-99.11388,563,43.25,2009-01-05
NEON.D09.PRPO.DP1.20002,47.12999,-99.250551,587,45.1,2009-01-05
NEON.D09.WOOD.DP1.00033,47.1282,-99.241334,585,45.1,2009-01-05
NEON.D10.ARIK.DP1.20002,39.758246,-102.447103,1188,45.059998,2009-01-05
NEON.D10.CPER.DP1.00033,40.81553,-104.7456,1600,41.989998,2009-01-05
NEON.D10.HQTW.DP1.00033,40.016704,-105.245612,1601,33.32,2009-01-05
NEON.D10.RMNP.DP1.00033,40.275903,-105.545955,2751,39.75,2009-01-05
NEON.D10.STER.DP1.00033,40.461894,-103.02929,1366,44.61,2009-01-05
NEON.D11.BLUE.DP1.20002,34.444218,-96.624201,288,31.619999,2009-01-05
NEON.D11.CLBJ.DP1.00033,33.40123,-97.57,279,26.88,2009-01-05
NEON.D11.OAES.DP1.00033,35.41059,-99.05879,520,32.88,2009-01-05
NEON.D11.PRIN.DP1.20002,33.37859,-97.78226,255,22.96,2009-01-05
NEON.D12.BLDE.DP1.20002,44.95011,-110.58715,2035,41.11,2009-01-05
NEON.D12.YELL.DP1.00033,44.95348,-110.53914,2130,49.719997,2009-01-05
NEON.D13.COMO.DP1.20002,40.03496,-105.54487,3036,46.55,2009-01-05
NEON.D13.MOAB.DP1.00033,38.24833,-109.38827,1803,36.23,2009-01-05
NEON.D13.NIWO.DP1.00033,40.05425,-105.58237,3493,63.73,2009-01-05
NEON.D13.WLOU.DP1.20002,39.891366,-105.915395,2920,47.469997,2009-01-05
NEON.D14.JORN.DP1.00033,32.59068,-106.84254,1321,57.989998,2009-01-05
NEON.D14.SRER.DP1.00033,31.91068,-110.83549,999,40.77,2009-01-05
NEON.D14.SYCA.DP1.20002,33.749057,-111.506903,644,63.07,2009-01-05
NEON.D15.ONAQ.DP1.00033,40.177599,-112.452452,1655,50.76,2009-01-05
NEON.D15.REDB.DP1.20002,40.783934,-111.797887,1696,40.71,2009-01-05
NEON.D16.ABBY.DP1.00033,45.76243,-122.33033,390,54.52,2009-01-05
NEON.D16.MART.DP1.20002,45.791248,-121.931959,354,38.739998,2009-01-05
NEON.D16.MCRA.DP1.20002,44.259598,-122.165554,880,67.43,2009-01-05
NEON.D16.WREF.DP1.00033,45.82049,-121.95191,368,50.61,2009-01-05
NEON.D17.BIGC.DP1.20002,37.059719,-119.257549,1133,50.16,2009-01-05
NEON.D17.SJER.DP1.00033,37.10878,-119.73228,398,67.77,2009-01-05
NEON.D17.SOAP.DP1.00033,37.03337,-119.26219,1210,49.98,2009-01-05
NEON.D17.TEAK.DP1.00033,37.00583,-119.00602,2149,45.149998,2009-01-05
NEON.D17.TECR.DP1.20002,36.955931,-119.027363,2053,32.69,2009-01-05
NEON.D18.BARR.DP1.00033,71.28241,-156.61936,7,-9999.0,2009-01-05
NEON.D18.OKSR.DP1.20002,68.669753,-149.143018,773,-9999.0,2009-01-05
NEON.D18.TOOK.DP1.20002,68.629562,-149.610509,715,-9999.0,2009-01-05
NEON.D18.TOOL.DP1.00033,68.66109,-149.37047,827,-9999.0,2009-01-05
NEON.D19.BONA.DP1.00033,65.15401,-147.50258,233,56.149998,2009-01-05
NEON.D19.CARI.DP1.20002,65.15306,-147.50246,229,56.149998,2009-01-05
NEON.D19.DEJU.DP1.00033,63.88112,-145.75136,504,64.77,2009-01-05
NEON.D19.HEAL.DP1.00033,63.87569,-149.21334,409,60.57,2009-01-05
NEON.D20.PUUM.DP1.00033,19.55309,-155.31731,1683,67.659996,2009-01-05
nevcansnk3a,39.0099,-114.3095,3063,63.32,2009-01-05
nevcanspg1a,38.9253,-114.4082,1792,66.549995,2009-01-05
nevcanspg2a,38.8921,-114.3521,2203,66.14,2009-01-05
nevcanspg3a,38.8898,-114.3314,2820,78.47,2009-01-05
nevcanspg4a,38.9061,-114.3089,3360,78.47,2009-01-05
ninemileprairie,40.86801886,-96.82208066,381,56.11,2009-01-05
nist,39.139,-77.2125,100,60.96,2009-01-05
niwot3,40.03286358,-105.5469702,3050,46.55,2009-01-05
niwot5,40.03286358,-105.5469702,2993,46.55,2009-01-05
northattleboroma,41.98369,-71.31056,60,55.789997,2009-01-05
northinletsaltmarsh,33.3455,-79.1957,1,22.369999,2009-01-05
oakville,47.899334,-97.316139,268,66.58,2009-01-05
oregonMP,44.4523,-121.5574,1253,59.64,2009-01-05
oregonYP,44.32384,-121.605993,977,47.92,2009-01-05
oregonYPbud,44.3238,-121.606,977,47.92,2009-01-05
othshardwood,44.934805,-68.6655,41,77.63,2009-01-05
othssoftwood,44.934527,-68.664888,41,77.63,2009-01-05
pace,37.9229,-78.2739,100,76.689995,2009-01-05
parkschoolbuffalo,42.9637,-78.7834,205,35.67,2009-01-05
piedmontalpasture2,33.8875,-85.6935,238,65.75,2009-01-05
portal,31.9385,-109.0823,1330,14.38,2009-01-05
proctor,44.525,-72.866,403,88.85,2009-01-05
readingma,42.5304,-71.1272,100,41.98,2009-01-05
robinson,37.4671,-83.1576,483,63.07,2009-01-05
robinson2,37.4671,-83.1576,483,63.07,2009-01-05
rosemountcons,44.6946,-93.0578,283,59.69,2009-01-05
rosemountconv,44.691,-93.0576,283,59.69,2009-01-05
rosemountnprs,44.6781,-93.0723,274,54.09,2009-01-05
russellsage,32.456961,-91.974322,20,41.89,2009-01-05
sagehen,39.4315,-120.2398,1934,31.9,2009-01-05
sagehen2,39.4307,-120.2407,1937,55.25,2009-01-05
sagehen3,39.4311,-120.2405,1935,55.25,2009-01-05
sanford,42.726777,-84.464482,268,44.26,2009-01-05
santacruz1,36.9741,-122.0308,11,40.2,2009-01-05
santacruz2,36.9741,-122.0308,11,40.2,2009-01-05
santaluciapreserve1,36.5265,-121.8682,500,58.129997,2009-01-05
santaluciapreserve2,36.5265,-121.8682,500,58.129997,2009-01-05
segaarboretum10,35.16209,-111.73151,2170,39.36,2009-01-05
segaarboretum2,35.16209,-111.73151,2170,39.36,2009-01-05
segaarboretum3,35.16209,-111.73151,2170,39.36,2009-01-05
segaarboretum4,35.16214,-111.73153,2170,39.36,2009-01-05
segaarboretum6,35.16209,-111.73151,2170,39.36,2009-01-05
segaarboretum9,35.16222,-111.73158,2170,39.36,2009-01-05
segaarboretumforest,35.1613,-111.7359,2173,39.36,2009-01-05
segaarboretummeadow,35.1621,-111.7316,2157,39.36,2009-01-05
segablackpoint,35.6814,-111.4754,1566,37.68,2009-01-05
segabluechute,35.5876,-111.9716,1930,38.23,2009-01-05
segabluechute1,35.58759,-111.97115,1931,38.23,2009-01-05
segabluechute2,35.58759,-111.97115,1931,38.23,2009-01-05
segabluechute4,35.58759,-111.9716,1931,38.23,2009-01-05
segabluechute6,35.58759,-111.97115,1931,38.23,2009-01-05
segabluechute7,35.58759,-111.97115,1931,38.23,2009-01-05
segabluechute8,35.58759,-111.97115,1931,38.23,2009-01-05
segabradshaw,34.9109,-111.9285,1402,54.68,2009-01-05
segahartprairie,35.3536,-111.7324,2585,40.579998,2009-01-05
segalcr,35.7231,-111.321,1275,57.89,2009-01-05
segalcr2,35.7069,-111.36,1495,46.93,2009-01-05
segalittlemountain,36.5865,-112.3634,2276,66.02,2009-01-05
segasoapcreek,36.751,-111.716,1233,42.2,2009-01-05
segawhitepockets,36.6081,-112.4082,2057,57.27,2009-01-05
sevilletagrass,34.360444,-106.700186,1600,47.94,2009-01-05
sevilletanewgrass,34.358,-106.6799,1603,47.94,2009-01-05
sevilletashrub,34.334956,-106.744469,1603,41.96,2009-01-05
sevMRME10L,34.3438,-106.7269,1604,35.52,2009-01-05
sevMRME11C,34.3438,-106.7268,1604,35.52,2009-01-05
sevMRME1S,34.3442,-106.7272,1604,46.289997,2009-01-05
sevpjrm12,34.38615,-106.52621,1905,44.51,2009-01-05
sevpjrm13,34.38631,-106.52791,1914,44.51,2009-01-05
shalehillsczo,40.6658,-77.9041,310,43.12,2009-01-05
shenandoah,38.6167,-78.35,1037,71.14,2009-01-05
silverton,44.9986,-122.6948,347,45.329998,2009-01-05
siwetland,38.0369,-121.7546,-5,-9999.0,2009-01-05
slatefloodplain,38.9094,-107.0282,2725,38.42,2009-01-05
snodgrass1,38.92619636,-106.9714376,3023,24.369999,2009-01-05
snodgrass2,38.92619636,-106.9714376,3023,24.369999,2009-01-05
snodgrass3,38.92839978,-106.9781196,3141,24.369999,2009-01-05
snodgrass4,38.92839978,-106.9781196,3141,24.369999,2009-01-05
snodgrass5,38.92744789,-106.9785209,3152,24.369999,2009-01-05
snodgrass6,38.92744789,-106.9785209,3152,24.369999,2009-01-05
snodgrass7,38.93142134,-106.9852388,3363,24.369999,2009-01-05
snodgrass8,38.93142134,-106.9852388,3363,24.369999,2009-01-05
southerngreatplains,36.6058,-97.4888,314,17.08,2009-01-05
springfieldma,42.135162,-72.585972,56,29.429998,2009-01-05
spruceA0EMI,47.5049,-93.4541,413,55.77,2009-01-05
spruceA0EMT,47.5049,-93.4541,418,55.77,2009-01-05
spruceA0P07,47.50493,-93.45314,413,55.77,2009-01-05
spruceA0P07SH,47.50493,-93.45314,413,55.77,2009-01-05
spruceA0P21,47.50625,-93.45275,413,55.77,2009-01-05
spruceA0P21SH,47.50625,-93.45275,413,55.77,2009-01-05
srg,31.7894,-110.8276,1281,19.25,2009-01-05
srm,31.8214,-110.8661,1116,30.17,2009-01-05
statenrice1,38.1235,-121.549,-5,23.189999,2009-01-05
stjones,39.088222,-75.43725,2,12.82,2009-01-05
sweetbriar,37.57341,-79.08482,242,70.84,2009-01-05
sweetbriarclearcut,37.5753,-79.0872,242,70.84,2009-01-05
sweetbriargrass,37.5605,-79.0884,240,70.84,2009-01-05
sylvania,46.242,-89.348,540,57.0,2009-01-05
templefieldstation1,40.1667,-75.1894,105,61.98,2009-01-05
tfforest,43.1086,-70.9505,23,64.29,2009-01-05
tidmarshplymouth,41.9157,-70.5754,9,28.23,2009-01-05
tonzi,38.43091667,-120.9658861,177,59.02,2009-01-05
townsenddemeadow,39.3917,-75.6281,11,47.879997,2009-01-05
tsubiology,36.1671,-86.8295,164,34.739998,2009-01-05
tsubiology2,36.1171,-86.8295,100,33.09,2009-01-05
tuckerprairie,38.9491,-91.9952,274,73.06,2009-01-05
twodafo,29.1658,-95.829,16,37.5,2009-01-05
tworfaa,31.4777,-96.8882,167,13.74,2009-01-05
tworfpr,31.4802,-96.8826,162,13.74,2009-01-05
tworfta,31.4693,-96.8864,173,13.74,2009-01-05
twosfpr,30.6176,-97.2938,157,32.41,2009-01-05
ucnrsanzaborrego,33.2401,-116.3886,214,18.46,2009-01-05
ufona,27.3836,-81.950856,25,52.35,2009-01-05
uiefmaize2,40.0628,-88.1961,224,49.239998,2009-01-05
uiefmiscanthus2,40.0628,-88.1984,221,49.239998,2009-01-05
uiefprairie2,40.0637,-88.1973,224,49.239998,2009-01-05
uiefsorghum,40.0065,-88.2032,224,52.6,2009-01-05
uiefswitchgrass2,40.0637,-88.1973,224,49.239998,2009-01-05
umichbiological,45.55984,-84.71382,230,63.5,2009-01-05
umichbiological2,45.5625,-84.6976,240,51.6,2009-01-05
unca,35.5951,-82.5515,650,29.859999,2009-01-05
usgseros,43.7343,-96.6234,448,44.95,2009-01-05
usmpj,34.43845,-106.2543606,2126,32.61,2009-01-05
usof5,35.7297,-90.0406,70,31.56,2009-01-05
usof6,35.7333,-90.0403,70,31.56,2009-01-05
uwmfieldsta,43.38709,-88.0229,265,46.86,2009-01-05
vaira,38.41328056,-120.9506361,129,60.449997,2009-01-05
vallesburnedconifer,35.8884,-106.5321,3043,24.07,2009-01-05
vallesmixedconifer,35.9192,-106.6142,2752,46.43,2009-01-05
vallesponderosapine,35.864,-106.5964,2501,25.269999,2009-01-05
waahila,21.3017,-157.8152,55,35.51,2009-01-05
warrenwilson,35.6069,-82.4421,2198,59.55,2009-01-05
willamettepoplar,44.1368,-123.1823,112,52.02,2009-01-05
willowcreek,45.805986,-90.07912,521,67.0,2009-01-05
windriver,45.8212833,-121.9520833,371,50.61,2009-01-05
windriverunderstory,45.8212833,-121.9520833,371,50.61,2009-01-05
wolfesneckfarm,43.8305,-70.0715,16,23.15,2009-01-05
worcester,42.2697,-71.8428,185,28.359999,2009-01-05
alligatorriver,35.7879,-75.9038,1,57.71,2009-01-12
arbutuslake,43.98207,-74.23322,535,79.869995,2009-01-12
arbutuslakeinlet,43.99336,-74.24527,527,72.14,2009-01-12
archboldavir,27.176064,-81.21958,8,51.629997,2009-01-12
archboldavirx,27.166627,-81.219828,8,51.629997,2009-01-12
archboldbahia,27.1656,-81.216112,8,51.629997,2009-01-12
archboldpnot,27.187948,-81.200345,9,52.75,2009-01-12
archboldpnotx,27.180677,-81.20068,9,52.75,2009-01-12
arkansascornsoy,34.416,-91.6723,61,30.42,2009-01-12
arsbrooks10,41.9749,-93.6905,312,59.59,2009-01-12
arsbrooks11,41.9744,-93.6937,313,59.59,2009-01-12
arscolesnorth,42.4884,-93.5225,356,55.41,2009-01-12
arscolessouth,42.4816,-93.5235,352,55.41,2009-01-12
arsgacp1,31.5109,-83.6179,96,49.96,2009-01-12
arsgacp3,31.7563,-83.7516,139,58.109997,2009-01-12
arsgacp4,31.7093,-83.7287,127,71.72,2009-01-12
arsgreatbasinltar098,43.1675,-116.7132,1426,36.25,2009-01-12
arsgreatbasinltar117,43.1432,-116.7357,1625,31.55,2009-01-12
arsgreatbasinltar177,43.0645,-116.7484,2114,30.34,2009-01-12
arsltarmdcr,39.0587,-75.8513,17,76.22,2009-01-12
arsltarmdcrnatw,39.0575,-75.7531,16,75.99,2009-01-12
arsltarmdcrprcw,39.0667,-75.7609,17,66.67,2009-01-12
arsltarmdcrresw,39.0549,-75.7532,16,75.99,2009-01-12
arsltarucbec1,40.7537,-78.0057,400,56.84,2009-01-12
arsltarucbec2,40.7558,-77.9999,396,56.84,2009-01-12
arsmnswanlake1,45.684508,-95.799703,370,57.25,2009-01-12
arsmorris1,45.6167,-96.1269,341,63.01,2009-01-12
arsmorris2,45.627,-96.127,338,63.01,2009-01-12
arsmorris3,45.6091,-96.1265,342,58.01,2009-01-12
arsope3ltar,39.0309,-76.8442,41,62.28,2009-01-12
ashburnham,42.6029,-71.926,292,48.2,2009-01-12
asuhighlands,36.2076,-81.7032,1016,74.64,2009-01-12
austincary,29.738,-82.2188,44,64.34,2009-01-12
barrow,71.28007453,-156.6091492,5,-9999.0,2009-01-12
bartlettir,44.0646,-71.2881,268,100.0,2009-01-12
bigtraillake,64.9194,-147.822,190,53.1,2009-01-12
bitterbrush001,48.154,-119.9456,667,45.67,2009-01-12
