site,lat,lon,elev,values,date
hubbardbrook,43.9438,-71.701,253,72.83,2013-01-07
humnokericea,34.585192,-91.751684,61,27.31,2013-01-07
humnokericec,34.588853,-91.7516729,70,27.31,2013-01-07
huyckpreserveny,42.5266,-74.1587,478,37.969997,2013-01-07
hwmo1,20.0212,-155.7331,585,-9999.0,2013-01-07
hwmo2,19.9766,-155.8298,12,-9999.0,2013-01-07
hwmo5,20.1117,-155.8151,635,-9999.0,2013-01-07
ibp,32.589,-106.847,1325,35.68,2013-01-07
imcrkfen,68.60583,-149.31101,900,-9999.0,2013-01-07
imcrkridge0,68.60681,-149.2958,951,-9999.0,2013-01-07
imcrkridge1,68.60681,-149.2958,951,-9999.0,2013-01-07
imcrktussock,68.60633,-149.30408,918,-9999.0,2013-01-07
jasperridge,37.402028,-122.22104,197,59.07,2013-01-07
jerbajada,32.57992,-106.633793,1402,35.21,2013-01-07
jergrassland,32.5833,-106.8333,1331,35.68,2013-01-07
jernort,32.619,-106.788,1328,21.97,2013-01-07
jernovel,32.6335,-106.8334,1324,20.949999,2013-01-07
jernwern,32.6271,-106.7387,1325,38.82,2013-01-07
jersand,32.515,-106.798,1363,42.39,2013-01-07
jershrubland,32.6502,-106.8334,1328,20.949999,2013-01-07
junipersavannah,34.4254,-105.8615,1931,40.6,2013-01-07
kamuela,20.015008,-155.661326,850,-9999.0,2013-01-07
kamuela2,20.014959,-155.661139,830,-9999.0,2013-01-07
kansas,39.0561,-95.1907,333,51.86,2013-01-07
kelloggcorn,42.437536,-85.3225472,288,44.62,2013-01-07
kempnrs,45.83992,-89.67755,539,-9999.0,2013-01-07
kendall,31.73652,-109.94185,1529,71.17,2013-01-07
konza,39.0824,-96.5603,443,49.579998,2013-01-07
laupahoehoe,19.9322,-155.2912,1145,-9999.0,2013-01-07
ldeocam,41.0039,-73.9053,121,-9999.0,2013-01-07
lostcreek,46.0827,-89.9792,480,70.1,2013-01-07
luckyhills,31.743896,-110.052023,1366,49.09,2013-01-07
macleish,42.4484,-72.6804,251,33.829998,2013-01-07
macordway,44.8106,-93.0272,264,14.29,2013-01-07
mandanh5,46.775423,-100.95109,593,44.0,2013-01-07
mandani2,46.7614,-100.9257,590,43.829998,2013-01-07
manilacotton,35.8872,-90.1371,73,33.52,2013-01-07
marena,36.06434,-97.21271,327,20.18,2013-01-07
mead1,41.1651,-96.4766,361,39.219997,2013-01-07
mead2,41.1649,-96.4701,362,39.219997,2013-01-07
mead3,41.1797,-96.4397,363,44.05,2013-01-07
meadpasture,41.1447,-96.4616,356,45.809998,2013-01-07
meadpasturese,41.1447,-96.4616,356,45.809998,2013-01-07
meadpasturesw,41.1447,-96.4616,356,45.809998,2013-01-07
missouriozarks,38.7441,-92.2,219,47.37,2013-01-07
morganmonroe,39.3231,-86.4131,275,34.5,2013-01-07
morganmonroe2,39.3231,-86.4131,275,34.5,2013-01-07
nahuku,19.415187,-155.238383,1202,-9999.0,2013-01-07
nationalelkrefuge,43.488931,-110.737824,1899,49.3,2013-01-07
ncssm,36.018446,-78.92075,175,27.369999,2013-01-07
NEON.D01.BART.DP1.00033,44.063869,-71.287375,285,36.67,2013-01-07
NEON.D01.HARV.DP1.00033,42.536911,-72.17265,359,47.239998,2013-01-07
NEON.D01.HOPB.DP1.20002,42.471786,-72.329627,203,28.75,2013-01-07
NEON.D02.BLAN.DP1.00033,39.033698,-78.041788,162,42.2,2013-01-07
NEON.D02.LEWI.DP1.20002,39.09564,-77.98322,152,31.599998,2013-01-07
NEON.D02.POSE.DP1.20002,38.89332,-78.14678,293,37.19,2013-01-07
NEON.D02.SCBI.DP1.00033,38.892925,-78.139494,364,37.19,2013-01-07
NEON.D02.SERC.DP1.00033,38.89008,-76.56001,30,43.96,2013-01-07
NEON.D03.BARC.DP1.20002,29.676473,-82.009089,35,4.87,2013-01-07
NEON.D03.DSNY.DP1.00033,28.12505,-81.43619,22,15.219999,2013-01-07
NEON.D03.FLNT.DP1.20002,31.185424,-84.437403,27,17.07,2013-01-07
NEON.D03.JERC.DP1.00033,31.194839,-84.468623,58,70.15,2013-01-07
NEON.D03.OSBS.DP1.00033,29.689282,-81.993431,56,34.73,2013-01-07
NEON.D03.SUGG.DP1.20002,29.687054,-82.016171,28,4.87,2013-01-07
NEON.D04.CUPE.DP1.20002,18.11352,-66.98676,164,59.12,2013-01-07
NEON.D04.GUAN.DP1.00033,17.96955,-66.8687,136,47.57,2013-01-07
NEON.D04.GUIL.DP1.20002,18.1741,-66.79851,564,89.42,2013-01-07
NEON.D04.LAJA.DP1.00033,18.021261,-67.076889,22,47.3,2013-01-07
NEON.D05.CRAM.DP1.20002,46.21111,-89.47825,518,38.54,2013-01-07
NEON.D05.LIRO.DP1.20002,45.998269,-89.704767,495,43.05,2013-01-07
NEON.D05.STEI.DP1.00033,45.50894,-89.58637,476,31.859999,2013-01-07
NEON.D05.TREE.DP1.00033,45.49373,-89.58572,474,56.329998,2013-01-07
NEON.D05.UNDE.DP1.00033,46.23391,-89.537254,529,38.37,2013-01-07
NEON.D06.KING.DP1.20002,39.10506,-96.60336,339,38.45,2013-01-07
NEON.D06.KONA.DP1.00033,39.110446,-96.612935,443,38.45,2013-01-07
NEON.D06.KONZ.DP1.00033,39.10077,-96.56309,415,35.059998,2013-01-07
NEON.D06.MCDI.DP1.20002,38.94428,-96.44197,376,45.7,2013-01-07
NEON.D06.UKFS.DP1.00033,39.040431,-95.19215,330,51.86,2013-01-07
NEON.D07.GRSM.DP1.00033,35.68896,-83.50195,589,39.03,2013-01-07
NEON.D07.LECO.DP1.20002,35.69043,-83.50379,578,39.03,2013-01-07
NEON.D07.MLBS.DP1.00033,37.378314,-80.524847,1177,33.38,2013-01-07
NEON.D07.ORNL.DP1.00033,35.964128,-84.282588,351,29.82,2013-01-07
NEON.D07.WALK.DP1.20002,35.95947,-84.28041,274,42.07,2013-01-07
NEON.D08.BLWA.DP1.20002,32.541529,-87.798151,23,19.869999,2013-01-07
NEON.D08.DELA.DP1.00033,32.541727,-87.803877,36,19.869999,2013-01-07
NEON.D08.LENO.DP1.00033,31.85388,-88.16122,10,16.31,2013-01-07
NEON.D08.MAYF.DP1.20002,32.959657,-87.408128,93,16.529999,2013-01-07
NEON.D08.TALL.DP1.00033,32.95047,-87.393259,167,15.559999,2013-01-07
NEON.D08.TOMB.DP1.20002,31.853431,-88.158872,10,16.31,2013-01-07
NEON.D09.DCFS.DP1.00033,47.161647,-99.106556,574,42.53,2013-01-07
NEON.D09.NOGP.DP1.00033,46.76972,-100.91535,589,49.84,2013-01-07
NEON.D09.PRLA.DP1.20002,47.15909,-99.11388,563,41.43,2013-01-07
NEON.D09.PRPO.DP1.20002,47.12999,-99.250551,587,42.27,2013-01-07
NEON.D09.WOOD.DP1.00033,47.1282,-99.241334,585,42.27,2013-01-07
NEON.D10.ARIK.DP1.20002,39.758246,-102.447103,1188,39.239998,2013-01-07
NEON.D10.CPER.DP1.00033,40.81553,-104.7456,1600,29.48,2013-01-07
NEON.D10.HQTW.DP1.00033,40.016704,-105.245612,1601,19.689999,2013-01-07
NEON.D10.RMNP.DP1.00033,40.275903,-105.545955,2751,31.15,2013-01-07
NEON.D10.STER.DP1.00033,40.461894,-103.02929,1366,33.61,2013-01-07
NEON.D11.BLUE.DP1.20002,34.444218,-96.624201,288,29.67,2013-01-07
NEON.D11.CLBJ.DP1.00033,33.40123,-97.57,279,28.91,2013-01-07
NEON.D11.OAES.DP1.00033,35.41059,-99.05879,520,28.82,2013-01-07
NEON.D11.PRIN.DP1.20002,33.37859,-97.78226,255,32.54,2013-01-07
NEON.D12.BLDE.DP1.20002,44.95011,-110.58715,2035,42.98,2013-01-07
NEON.D12.YELL.DP1.00033,44.95348,-110.53914,2130,32.45,2013-01-07
NEON.D13.COMO.DP1.20002,40.03496,-105.54487,3036,34.3,2013-01-07
NEON.D13.MOAB.DP1.00033,38.24833,-109.38827,1803,41.34,2013-01-07
NEON.D13.NIWO.DP1.00033,40.05425,-105.58237,3493,47.149998,2013-01-07
NEON.D13.WLOU.DP1.20002,39.891366,-105.915395,2920,27.51,2013-01-07
NEON.D14.JORN.DP1.00033,32.59068,-106.84254,1321,35.68,2013-01-07
NEON.D14.SRER.DP1.00033,31.91068,-110.83549,999,45.079998,2013-01-07
NEON.D14.SYCA.DP1.20002,33.749057,-111.506903,644,65.52,2013-01-07
NEON.D15.ONAQ.DP1.00033,40.177599,-112.452452,1655,51.48,2013-01-07
NEON.D15.REDB.DP1.20002,40.783934,-111.797887,1696,34.04,2013-01-07
NEON.D16.ABBY.DP1.00033,45.76243,-122.33033,390,33.079998,2013-01-07
NEON.D16.MART.DP1.20002,45.791248,-121.931959,354,43.51,2013-01-07
NEON.D16.MCRA.DP1.20002,44.259598,-122.165554,880,34.96,2013-01-07
NEON.D16.WREF.DP1.00033,45.82049,-121.95191,368,23.51,2013-01-07
NEON.D17.BIGC.DP1.20002,37.059719,-119.257549,1133,62.66,2013-01-07
NEON.D17.SJER.DP1.00033,37.10878,-119.73228,398,60.34,2013-01-07
NEON.D17.SOAP.DP1.00033,37.03337,-119.26219,1210,66.439995,2013-01-07
NEON.D17.TEAK.DP1.00033,37.00583,-119.00602,2149,43.35,2013-01-07
NEON.D17.TECR.DP1.20002,36.955931,-119.027363,2053,54.16,2013-01-07
NEON.D18.BARR.DP1.00033,71.28241,-156.61936,7,-9999.0,2013-01-07
NEON.D18.OKSR.DP1.20002,68.669753,-149.143018,773,-9999.0,2013-01-07
NEON.D18.TOOK.DP1.20002,68.629562,-149.610509,715,-9999.0,2013-01-07
NEON.D18.TOOL.DP1.00033,68.66109,-149.37047,827,-9999.0,2013-01-07
NEON.D19.BONA.DP1.00033,65.15401,-147.50258,233,45.719997,2013-01-07
NEON.D19.CARI.DP1.20002,65.15306,-147.50246,229,45.719997,2013-01-07
NEON.D19.DEJU.DP1.00033,63.88112,-145.75136,504,34.55,2013-01-07
NEON.D19.HEAL.DP1.00033,63.87569,-149.21334,409,33.32,2013-01-07
NEON.D20.PUUM.DP1.00033,19.55309,-155.31731,1683,-9999.0,2013-01-07
nevcansnk3a,39.0099,-114.3095,3063,40.75,2013-01-07
nevcanspg1a,38.9253,-114.4082,1792,50.73,2013-01-07
nevcanspg2a,38.8921,-114.3521,2203,52.969997,2013-01-07
nevcanspg3a,38.8898,-114.3314,2820,43.07,2013-01-07
nevcanspg4a,38.9061,-114.3089,3360,43.07,2013-01-07
ninemileprairie,40.86801886,-96.82208066,381,39.6,2013-01-07
nist,39.139,-77.2125,100,20.25,2013-01-07
niwot3,40.03286358,-105.5469702,3050,34.3,2013-01-07
niwot5,40.03286358,-105.5469702,2993,34.3,2013-01-07
northattleboroma,41.98369,-71.31056,60,49.57,2013-01-07
northinletsaltmarsh,33.3455,-79.1957,1,69.24,2013-01-07
oakville,47.899334,-97.316139,268,48.649998,2013-01-07
oregonMP,44.4523,-121.5574,1253,65.15,2013-01-07
oregonYP,44.32384,-121.605993,977,47.59,2013-01-07
oregonYPbud,44.3238,-121.606,977,47.59,2013-01-07
othshardwood,44.934805,-68.6655,41,79.72,2013-01-07
othssoftwood,44.934527,-68.664888,41,79.72,2013-01-07
pace,37.9229,-78.2739,100,25.57,2013-01-07
parkschoolbuffalo,42.9637,-78.7834,205,32.02,2013-01-07
piedmontalpasture2,33.8875,-85.6935,238,69.27,2013-01-07
portal,31.9385,-109.0823,1330,18.25,2013-01-07
proctor,44.525,-72.866,403,34.42,2013-01-07
readingma,42.5304,-71.1272,100,29.96,2013-01-07
robinson,37.4671,-83.1576,483,76.229996,2013-01-07
robinson2,37.4671,-83.1576,483,76.229996,2013-01-07
rosemountcons,44.6946,-93.0578,283,43.25,2013-01-07
rosemountconv,44.691,-93.0576,283,43.25,2013-01-07
rosemountnprs,44.6781,-93.0723,274,40.829998,2013-01-07
russellsage,32.456961,-91.974322,20,8.83,2013-01-07
sagehen,39.4315,-120.2398,1934,63.539997,2013-01-07
sagehen2,39.4307,-120.2407,1937,44.64,2013-01-07
sagehen3,39.4311,-120.2405,1935,44.64,2013-01-07
sanford,42.726777,-84.464482,268,30.789999,2013-01-07
santacruz1,36.9741,-122.0308,11,48.02,2013-01-07
santacruz2,36.9741,-122.0308,11,48.02,2013-01-07
santaluciapreserve1,36.5265,-121.8682,500,56.71,2013-01-07
santaluciapreserve2,36.5265,-121.8682,500,56.71,2013-01-07
segaarboretum10,35.16209,-111.73151,2170,56.55,2013-01-07
segaarboretum2,35.16209,-111.73151,2170,56.55,2013-01-07
segaarboretum3,35.16209,-111.73151,2170,56.55,2013-01-07
segaarboretum4,35.16214,-111.73153,2170,56.55,2013-01-07
segaarboretum6,35.16209,-111.73151,2170,56.55,2013-01-07
segaarboretum9,35.16222,-111.73158,2170,56.55,2013-01-07
segaarboretumforest,35.1613,-111.7359,2173,56.55,2013-01-07
segaarboretummeadow,35.1621,-111.7316,2157,56.55,2013-01-07
segablackpoint,35.6814,-111.4754,1566,63.57,2013-01-07
segabluechute,35.5876,-111.9716,1930,38.75,2013-01-07
segabluechute1,35.58759,-111.97115,1931,38.75,2013-01-07
segabluechute2,35.58759,-111.97115,1931,38.75,2013-01-07
segabluechute4,35.58759,-111.9716,1931,38.75,2013-01-07
segabluechute6,35.58759,-111.97115,1931,38.75,2013-01-07
segabluechute7,35.58759,-111.97115,1931,38.75,2013-01-07
segabluechute8,35.58759,-111.97115,1931,38.75,2013-01-07
segabradshaw,34.9109,-111.9285,1402,81.15,2013-01-07
segahartprairie,35.3536,-111.7324,2585,58.699997,2013-01-07
segalcr,35.7231,-111.321,1275,62.37,2013-01-07
segalcr2,35.7069,-111.36,1495,51.21,2013-01-07
segalittlemountain,36.5865,-112.3634,2276,45.46,2013-01-07
segasoapcreek,36.751,-111.716,1233,33.55,2013-01-07
segawhitepockets,36.6081,-112.4082,2057,57.76,2013-01-07
sevilletagrass,34.360444,-106.700186,1600,56.34,2013-01-07
sevilletanewgrass,34.358,-106.6799,1603,56.34,2013-01-07
sevilletashrub,34.334956,-106.744469,1603,47.879997,2013-01-07
sevMRME10L,34.3438,-106.7269,1604,42.23,2013-01-07
sevMRME11C,34.3438,-106.7268,1604,42.23,2013-01-07
sevMRME1S,34.3442,-106.7272,1604,33.829998,2013-01-07
sevpjrm12,34.38615,-106.52621,1905,59.48,2013-01-07
sevpjrm13,34.38631,-106.52791,1914,59.48,2013-01-07
shalehillsczo,40.6658,-77.9041,310,28.3,2013-01-07
shenandoah,38.6167,-78.35,1037,35.1,2013-01-07
silverton,44.9986,-122.6948,347,53.219997,2013-01-07
siwetland,38.0369,-121.7546,-5,77.14,2013-01-07
slatefloodplain,38.9094,-107.0282,2725,59.079998,2013-01-07
snodgrass1,38.92619636,-106.9714376,3023,34.649998,2013-01-07
snodgrass2,38.92619636,-106.9714376,3023,34.649998,2013-01-07
snodgrass3,38.92839978,-106.9781196,3141,34.649998,2013-01-07
snodgrass4,38.92839978,-106.9781196,3141,34.649998,2013-01-07
snodgrass5,38.92744789,-106.9785209,3152,34.649998,2013-01-07
snodgrass6,38.92744789,-106.9785209,3152,34.649998,2013-01-07
snodgrass7,38.93142134,-106.9852388,3363,34.649998,2013-01-07
snodgrass8,38.93142134,-106.9852388,3363,34.649998,2013-01-07
southerngreatplains,36.6058,-97.4888,314,3.23,2013-01-07
springfieldma,42.135162,-72.585972,56,37.34,2013-01-07
spruceA0EMI,47.5049,-93.4541,413,40.55,2013-01-07
spruceA0EMT,47.5049,-93.4541,418,40.55,2013-01-07
spruceA0P07,47.50493,-93.45314,413,40.55,2013-01-07
spruceA0P07SH,47.50493,-93.45314,413,40.55,2013-01-07
spruceA0P21,47.50625,-93.45275,413,40.55,2013-01-07
spruceA0P21SH,47.50625,-93.45275,413,40.55,2013-01-07
srg,31.7894,-110.8276,1281,35.53,2013-01-07
srm,31.8214,-110.8661,1116,33.55,2013-01-07
statenrice1,38.1235,-121.549,-5,32.88,2013-01-07
stjones,39.088222,-75.43725,2,19.52,2013-01-07
sweetbriar,37.57341,-79.08482,242,25.24,2013-01-07
sweetbriarclearcut,37.5753,-79.0872,242,25.24,2013-01-07
sweetbriargrass,37.5605,-79.0884,240,25.24,2013-01-07
sylvania,46.242,-89.348,540,31.609999,2013-01-07
templefieldstation1,40.1667,-75.1894,105,50.079998,2013-01-07
tfforest,43.1086,-70.9505,23,40.3,2013-01-07
tidmarshplymouth,41.9157,-70.5754,9,44.0,2013-01-07
tonzi,38.43091667,-120.9658861,177,65.299995,2013-01-07
townsenddemeadow,39.3917,-75.6281,11,36.88,2013-01-07
tsubiology,36.1671,-86.8295,164,26.689999,2013-01-07
tsubiology2,36.1171,-86.8295,100,10.65,2013-01-07
tuckerprairie,38.9491,-91.9952,274,50.17,2013-01-07
twodafo,29.1658,-95.829,16,45.12,2013-01-07
tworfaa,31.4777,-96.8882,167,21.27,2013-01-07
tworfpr,31.4802,-96.8826,162,21.27,2013-01-07
tworfta,31.4693,-96.8864,173,21.27,2013-01-07
twosfpr,30.6176,-97.2938,157,39.809998,2013-01-07
ucnrsanzaborrego,33.2401,-116.3886,214,22.22,2013-01-07
ufona,27.3836,-81.950856,25,34.85,2013-01-07
uiefmaize2,40.0628,-88.1961,224,51.5,2013-01-07
uiefmiscanthus2,40.0628,-88.1984,221,51.5,2013-01-07
uiefprairie2,40.0637,-88.1973,224,51.5,2013-01-07
uiefsorghum,40.0065,-88.2032,224,46.95,2013-01-07
uiefswitchgrass2,40.0637,-88.1973,224,51.5,2013-01-07
umichbiological,45.55984,-84.71382,230,37.969997,2013-01-07
umichbiological2,45.5625,-84.6976,240,-9999.0,2013-01-07
unca,35.5951,-82.5515,650,33.469997,2013-01-07
usgseros,43.7343,-96.6234,448,41.7,2013-01-07
usmpj,34.43845,-106.2543606,2126,53.93,2013-01-07
usof5,35.7297,-90.0406,70,32.5,2013-01-07
usof6,35.7333,-90.0403,70,32.5,2013-01-07
uwmfieldsta,43.38709,-88.0229,265,38.5,2013-01-07
vaira,38.41328056,-120.9506361,129,69.25,2013-01-07
vallesburnedconifer,35.8884,-106.5321,3043,26.67,2013-01-07
vallesmixedconifer,35.9192,-106.6142,2752,31.01,2013-01-07
vallesponderosapine,35.864,-106.5964,2501,72.549995,2013-01-07
waahila,21.3017,-157.8152,55,39.89,2013-01-07
warrenwilson,35.6069,-82.4421,2198,55.0,2013-01-07
willamettepoplar,44.1368,-123.1823,112,58.5,2013-01-07
willowcreek,45.805986,-90.07912,521,46.899998,2013-01-07
windriver,45.8212833,-121.9520833,371,23.51,2013-01-07
windriverunderstory,45.8212833,-121.9520833,371,23.51,2013-01-07
wolfesneckfarm,43.8305,-70.0715,16,36.38,2013-01-07
worcester,42.2697,-71.8428,185,27.599998,2013-01-07
alligatorriver,35.7879,-75.9038,1,35.91,2013-01-14
arbutuslake,43.98207,-74.23322,535,40.61,2013-01-14
arbutuslakeinlet,43.99336,-74.24527,527,31.449999,2013-01-14
archboldavir,27.176064,-81.21958,8,42.04,2013-01-14
archboldavirx,27.166627,-81.219828,8,42.04,2013-01-14
archboldbahia,27.1656,-81.216112,8,42.04,2013-01-14
archboldpnot,27.187948,-81.200345,9,45.01,2013-01-14
archboldpnotx,27.180677,-81.20068,9,45.01,2013-01-14
arkansascornsoy,34.416,-91.6723,61,32.19,2013-01-14
arsbrooks10,41.9749,-93.6905,312,48.12,2013-01-14
arsbrooks11,41.9744,-93.6937,313,48.12,2013-01-14
arscolesnorth,42.4884,-93.5225,356,48.71,2013-01-14
arscolessouth,42.4816,-93.5235,352,48.71,2013-01-14
arsgacp1,31.5109,-83.6179,96,32.51,2013-01-14
arsgacp3,31.7563,-83.7516,139,43.8,2013-01-14
arsgacp4,31.7093,-83.7287,127,41.48,2013-01-14
arsgreatbasinltar098,43.1675,-116.7132,1426,38.54,2013-01-14
arsgreatbasinltar117,43.1432,-116.7357,1625,47.46,2013-01-14
arsgreatbasinltar177,43.0645,-116.7484,2114,63.87,2013-01-14
arsltarmdcr,39.0587,-75.8513,17,44.579998,2013-01-14
arsltarmdcrnatw,39.0575,-75.7531,16,51.149998,2013-01-14
arsltarmdcrprcw,39.0667,-75.7609,17,46.98,2013-01-14
arsltarmdcrresw,39.0549,-75.7532,16,51.149998,2013-01-14
arsltarucbec1,40.7537,-78.0057,400,33.78,2013-01-14
arsltarucbec2,40.7558,-77.9999,396,33.78,2013-01-14
arsmnswanlake1,45.684508,-95.799703,370,63.01,2013-01-14
arsmorris1,45.6167,-96.1269,341,64.549995,2013-01-14
arsmorris2,45.627,-96.127,338,64.549995,2013-01-14
arsmorris3,45.6091,-96.1265,342,57.02,2013-01-14
arsope3ltar,39.0309,-76.8442,41,45.6,2013-01-14
ashburnham,42.6029,-71.926,292,36.329998,2013-01-14
asuhighlands,36.2076,-81.7032,1016,41.01,2013-01-14
austincary,29.738,-82.2188,44,31.15,2013-01-14
barrow,71.28007453,-156.6091492,5,-9999.0,2013-01-14
bartlettir,44.0646,-71.2881,268,6.5,2013-01-14
bigtraillake,64.9194,-147.822,190,31.57,2013-01-14
bitterbrush001,48.154,-119.9456,667,30.0,2013-01-14
